(4460,982)
(2114,2703)
(1912,2228)
(3710,707)
(594,684)
(4167,800)
(4213,569)
(3742,746)
(4242,906)
(2750,2469)
(783,620)
(3944,719)
(2031,2742)
(3934,757)
(3962,873)
(2652,1877)
(3942,364)
(2677,2621)
(535,747)
(2117,1935)
(891,534)
(3907,603)
(977,796)
(751,728)
(1932,2080)
(853,838)
(991,955)
(3925,552)
(2876,2639)
(1953,2217)
(4110,413)
(1843,2322)
(4135,909)
(2036,2400)
(2650,2689)
(709,580)
(753,736)
(3949,837)
(4224,679)
(1822,2452)
(3911,899)
(4395,653)
(2080,2341)
(4492,815)
(2089,2648)
(2653,2722)
(706,924)
(443,626)
(4108,863)
(3833,868)
(3899,934)
(975,580)
(2944,2484)
(717,969)
(2512,2928)
(2597,2055)
(2731,2352)
(816,836)
(520,558)
(3824,697)
(3776,858)
(2779,2762)
(443,827)
(766,626)
(457,873)
(506,621)
(3706,474)
(1814,2341)
(812,995)
(839,520)
(4176,739)
(735,535)
(1856,2245)
(2482,2476)
(572,659)
(2429,2373)
(3900,997)
(3998,722)
(4459,789)
(2460,2723)
(996,706)
(703,730)
(1988,2144)
(2927,2682)
(2932,2632)
(2264,2727)
(2226,2826)
(4046,543)
(2001,2017)
(558,936)
(525,912)
(3808,686)
(2207,2641)
(990,536)
(4105,769)
(2176,2310)
(759,501)
(3597,943)
(4413,592)
(4136,706)
(2386,2613)
(3912,500)
(526,834)
(538,696)
(2062,2669)
(2673,2513)
(874,764)
(2802,2078)
(4243,897)
(790,955)
(3702,617)
(1872,2559)
(4297,406)
(858,535)
(890,893)
(4131,362)
(4310,695)
(2699,2735)
(2615,2528)
(2114,2674)
(2385,2179)
(4274,966)
(4139,894)
(563,762)
(724,864)
(2560,2470)
(2349,2967)
(3545,741)
(4231,940)
(570,712)
(2166,2690)
(2582,2138)
(2614,2579)
(2833,2775)
(971,995)
(900,976)
(2123,2843)
(4010,447)
(3557,579)
(417,890)
(798,979)
(4036,874)
(4163,934)
(2299,1863)
(4307,498)
(2583,2920)
(4378,976)
(4187,344)
(3627,652)
(962,937)
(846,877)
(2897,2272)
(3812,846)
(2863,2772)
(2492,2320)
(3832,1000)
(481,701)
(959,847)
(1986,2194)
(2088,2542)
(471,800)
(515,636)
(2324,2206)
(3920,797)
(4279,390)
(523,752)
(4414,550)
(468,927)
(958,838)
(1827,2411)
(3969,469)
(3644,466)
(2213,2151)
(4168,887)
(2045,1982)
(2633,2479)
(3848,382)
(2688,1935)
(524,587)
(2009,2685)
(586,513)
(1821,2323)
(2540,2644)
(2773,2143)
(4382,763)
(2692,2238)
(761,787)
(664,795)
(4264,731)
(2672,1954)
(4460,648)
(2853,2553)
(2732,2569)
(4246,713)
(4060,814)
(4353,531)
(4191,750)
(2063,2833)
(593,890)
(3670,885)
(2755,2725)
(4145,497)
(516,707)
(862,481)
(4341,911)
(955,762)
(2176,2845)
(3716,711)
(3772,827)
(4475,762)
(3862,922)
(2457,1948)
(634,863)
(2026,2122)
(2254,2841)
(4101,621)
(3778,819)
(2224,2831)
(896,785)
(4171,703)
(4178,497)
(4184,965)
(3646,452)
(4092,457)
(948,986)
(656,790)
(841,883)
(4053,716)
(615,787)
(3929,698)
(2703,2695)
(970,612)
(715,971)
(4140,408)
(2141,2297)
(768,655)
(610,695)
(2448,2356)
(519,775)
(921,954)
(3883,666)
(2194,2318)
(3582,758)
(692,437)
(3680,816)
(2674,2849)
(3964,722)
(2409,2184)
(563,888)
(1970,2281)
(578,947)
(2760,2119)
(965,805)
(678,812)
(440,791)
(4408,806)
(2011,2519)
(2642,2108)
(834,588)
(2716,2789)
(2712,2877)
(799,604)
(2495,2075)
(895,833)
(2389,2185)
(2261,2073)
(742,435)
(3674,663)
(2579,2927)
(4160,523)
(915,995)
(2816,2772)
(4375,720)
(3827,362)
(1999,2555)
(2416,2578)
(456,857)
(513,606)
(489,794)
(2135,2238)
(2559,2382)
(2821,2616)
(567,917)
(1960,2338)
(2380,2353)
(2918,2652)
(2078,2284)
(3821,627)
(925,595)
(4220,926)
(2096,2630)
(2438,2658)
(2925,2154)
(2284,1931)
(3569,582)
(2306,2838)
(422,728)
(2583,2638)
(4269,899)
(4137,794)
(2461,2094)
(3927,982)
(585,497)
(3762,940)
(3591,677)
(4269,973)
(3768,831)
(592,947)
(4094,741)
(4020,969)
(4241,688)
(2680,2533)
(2087,1902)
(4007,741)
(566,949)
(743,775)
(4101,717)
(2358,2571)
(638,750)
(954,680)
(1999,2342)
(2796,2412)
(780,538)
(2671,1936)
(816,931)
(3627,683)
(981,531)
(4220,549)
(652,466)
(3759,981)
(2181,1994)
(1937,2223)
(4173,391)
(2342,2435)
(438,923)
(2774,2374)
(1849,2375)
(748,961)
(938,936)
(2041,2417)
(2855,2177)
(517,773)
(3962,305)
(2408,2378)
(3804,491)
(564,818)
(3786,524)
(4332,640)
(2068,1965)
(709,521)
(3620,929)
(4275,722)
(2366,2021)
(4121,786)
(4433,782)
(2963,2573)
(2270,1990)
(2196,2404)
(2996,2370)
(3849,679)
(4381,714)
(2983,2524)
(869,749)
(746,991)
(4117,682)
(2524,2046)
(2669,2936)
(608,572)
(4005,867)
(3940,644)
(668,511)
(4278,469)
(3775,881)
(717,435)
(2669,1936)
(2258,2179)
(2844,2636)
(4443,805)
(4034,350)
(2766,2422)
(3564,848)
(4060,345)
(3564,673)
(764,894)
(2820,2617)
(3773,607)
(2646,2073)
(931,688)
(2785,2212)
(2902,2162)
(3775,468)
(791,930)
(633,592)
(4377,774)
(2188,2863)
(2819,2159)
(2809,2294)
(751,444)
(4398,966)
(4213,952)
(2460,2982)
(2989,2379)
(4169,930)
(1866,2515)
(705,622)
(2666,2306)
(3706,417)
(2430,2423)
(2889,2175)
(1930,2330)
(643,786)
(4202,623)
(2076,2262)
(2417,1866)
(4162,712)
(2378,2327)
(881,888)
(2820,2520)
(4020,425)
(2603,2288)
(3844,707)
(4022,873)
(2032,2712)
(4062,985)
(464,952)
(3995,876)
(3978,498)
(685,438)
(4382,594)
(3998,754)
(937,932)
(2352,2228)
(2066,2831)
(929,497)
(3917,546)
(4034,695)
(2786,2754)
(3659,994)
(4037,820)
(4133,681)
(3602,869)
(803,574)
(2941,2274)
(2071,2284)
(2491,2264)
(828,626)
(2451,1864)
(4259,908)
(3976,739)
(2250,2809)
(2165,2557)
(2469,2018)
(4123,833)
(815,516)
(3943,623)
(2340,2203)
(4344,750)
(886,919)
(736,856)
(2144,2423)
(3971,934)
(3655,658)
(4034,942)
(2588,2697)
(758,484)
(4104,958)
(929,771)
(2187,2423)
(1957,2227)
(831,561)
(3972,420)
(2897,2730)
(2942,2192)
(471,986)
(3698,430)
(589,552)
(3579,848)
(2966,2398)
(2138,2525)
(2196,2231)
(2594,2630)
(3756,372)
(881,415)
(3952,523)
(2349,2027)
(3833,741)
(1846,2237)
(928,952)
(4273,583)
(2844,2339)
(2436,2315)
(4315,571)
(3572,977)
(2145,2383)
(2470,2620)
(2795,2386)
(3591,832)
(4381,850)
(739,517)
(2091,2848)
(1846,2346)
(3962,334)
(2024,2130)
(3904,509)
(960,746)
(2798,2426)
(4289,788)
(631,568)
(3920,937)
(535,833)
(2652,2150)
(4098,691)
(3869,686)
(1897,2349)
(2000,2827)
(3665,441)
(2816,2331)
(2387,2435)
(799,967)
(2163,2248)
(1851,2427)
(564,511)
(3534,779)
(2043,2746)
(731,779)
(4190,710)
(4203,699)
(3836,762)
(4118,953)
(4302,671)
(842,727)
(2770,2066)
(3821,684)
(3820,681)
(2504,2583)
(643,640)
(2192,2561)
(527,987)
(2152,2128)
(2403,2073)
(2894,2149)
(451,847)
(997,996)
(967,484)
(596,946)
(545,651)
(599,696)
(875,555)
(2561,2860)
(2314,2145)
(2833,2027)
(3866,515)
(4493,849)
(2042,2352)
(2291,2305)
(3688,710)
(2760,2671)
(477,914)
(4065,426)
(893,726)
(2369,2543)
(577,690)
(2596,2577)
(2502,2923)
(2838,2393)
(3715,693)
(4249,730)
(2485,1989)
(737,736)
(2382,1913)
(2959,2603)
(3896,867)
(2254,1975)
(520,928)
(2196,2291)
(4096,576)
(2453,2026)
(3792,671)
(929,600)
(4317,497)
(3919,317)
(2349,2306)
(3964,319)
(2562,2866)
(780,710)
(4148,752)
(2918,2627)
(1917,2630)
(4210,720)
(2605,2784)
(2593,2183)
(2198,2861)
(2278,2967)
(679,814)
(2436,2176)
(917,658)
(2655,2320)
(1859,2529)
(4227,674)
(3652,668)
(2304,2726)
(555,487)
(4092,919)
(996,781)
(4105,706)
(3834,855)
(2872,2666)
(919,484)
(3609,847)
(4187,761)
(458,605)
(4201,562)
(2571,2057)
(1865,2379)
(2415,2565)
(3853,393)
(2634,1918)
(487,937)
(3970,564)
(2201,2249)
(3602,543)
(2820,2049)
(2335,2433)
(4416,699)
(2583,2824)
(730,991)
(410,815)
(3667,514)
(4435,563)
(738,783)
(2254,2214)
(4263,898)
(2839,2315)
(2155,2943)
(2336,2135)
(2540,2141)
(3760,913)
(2497,1850)
(2235,2117)
(4063,582)
(1000,465)
(573,769)
(889,974)
(2478,2826)
(1980,2685)
(2532,2673)
(2497,2782)
(973,725)
(634,454)
(1852,2458)
(719,623)
(2781,2589)
(2231,2965)
(4428,647)
(2186,2724)
(2699,2319)
(519,911)
(4118,739)
(629,562)
(3689,802)
(2858,2624)
(2287,1862)
(2857,2692)
(2233,2246)
(3714,480)
(2618,2112)
(893,595)
(1896,2265)
(4299,845)
(4014,976)
(731,699)
(2261,2771)
(4101,480)
(2517,2788)
(488,612)
(2244,2835)
(495,660)
(3754,818)
(829,937)
(419,837)
(3613,710)
(4013,410)
(3665,484)
(602,628)
(2710,2889)
(897,891)
(4364,899)
(2556,2177)
(2411,2853)
(3534,919)
(3970,401)
(2761,2655)
(3730,884)
(2311,2482)
(2400,2331)
(500,696)
(802,713)
(3527,667)
(513,691)
(1902,2126)
(4210,833)
(2990,2418)
(3935,659)
(1902,2155)
(845,989)
(804,427)
(3929,859)
(2128,2784)
(2063,2027)
(1862,2216)
(3926,554)
(3671,710)
(854,577)
(3564,780)
(2470,2181)
(3970,740)
(1928,2244)
(1957,2173)
(2824,2316)
(3834,708)
(2596,2773)
(2355,2935)
(4324,976)
(4059,841)
(1914,2585)
(2306,2379)
(2195,1993)
(2247,2208)
(3733,563)
(2168,2760)
(3764,996)
(3741,966)
(853,521)
(2577,1911)
(2030,2193)
(580,494)
(3719,828)
(4311,697)
(482,924)
(2114,2383)
(3899,460)
(2401,2905)
(984,972)
(3538,611)
(633,555)
(3537,695)
(3917,621)
(2708,2552)
(4106,590)
(2898,2729)
(4122,892)
(2759,1920)
(2416,1998)
(2576,2785)
(727,989)
(2131,2182)
(2732,2376)
(552,907)
(1942,2604)
(2159,2179)
(2561,2433)
(2115,2108)
(2427,1916)
(2540,2452)
(3728,476)
(4336,684)
(723,581)
(2650,2241)
(2571,2613)
(2547,1990)
(4330,691)
(4453,619)
(2617,2511)
(4216,459)
(2764,2593)
(4417,715)
(684,925)
(4317,643)
(4287,634)
(1921,2159)
(3598,534)
(2034,2297)
(603,613)
(2111,2494)
(1826,2362)
(2885,2581)
(3768,470)
(2139,1896)
(726,955)
(2481,2360)
(2337,2947)
(3997,628)
(3607,512)
(2695,2609)
(2998,2421)
(928,868)
(4350,496)
(3924,377)
(600,987)
(3843,623)
(2701,2661)
(4189,634)
(3823,512)
(4050,386)
(2927,2536)
(2684,2536)
(4161,449)
(3789,783)
(989,922)
(479,840)
(992,570)
(623,620)
(4052,525)
(3640,889)
(2880,2216)
(4236,696)
(761,830)
(3617,964)
(595,979)
(2520,2638)
(3709,885)
(2612,2388)
(1942,2682)
(2201,2109)
(852,628)
(4160,359)
(1902,2144)
(658,804)
(2284,2680)
(3738,496)
(3895,998)
(4392,622)
(3881,848)
(2384,2497)
(2675,2429)
(3995,664)
(4382,931)
(930,423)
(2245,2462)
(910,697)
(1950,2489)
(2135,2842)
(2544,2553)
(2789,2551)
(972,633)
(970,486)
(4109,876)
(930,697)
(3590,873)
(2125,1982)
(2115,2298)
(938,604)
(3792,626)
(2770,2516)
(988,849)
(454,732)
(2025,2372)
(4469,670)
(2527,2056)
(547,981)
(3960,607)
(4036,912)
(3974,493)
(2280,2774)
(2529,2796)
(2032,2382)
(2782,2058)
(591,679)
(4175,532)
(4409,683)
(3745,373)
(4064,635)
(2326,2823)
(3753,757)
(596,648)
(2818,2438)
(4189,638)
(2466,1902)
(2037,2106)
(524,796)
(506,629)
(3731,645)
(2187,2109)
(903,688)
(621,920)
(726,634)
(2793,1996)
(3810,831)
(2206,1885)
(2348,2949)
(2388,1898)
(3930,748)
(883,614)
(3728,582)
(4192,362)
(2036,2804)
(2959,2487)
(4091,628)
(2745,2744)
(655,920)
(950,811)
(4054,508)
(4226,717)
(3881,379)
(2710,2182)
(3935,653)
(2503,2633)
(3733,386)
(2599,2827)
(2917,2225)
(673,482)
(2403,2370)
(2344,1831)
(2281,2436)
(718,896)
(532,919)
(969,527)
(2764,2565)
(1952,2182)
(510,922)
(2791,2098)
(620,986)
(4472,640)
(698,834)
(2222,2131)
(4435,600)
(2026,2068)
(849,419)
(2145,2628)
(3682,543)
(534,633)
(4344,489)
(3857,866)
(851,847)
(3757,934)
(2690,2736)
(3728,788)
(2063,2662)
(2166,2340)
(2707,2475)
(992,752)
(4265,838)
(2622,2608)
(4273,996)
(2667,2014)
(2650,2794)
(2587,2250)
(4053,642)
(4244,389)
(2363,1956)
(3827,722)
(621,468)
(1925,2529)
(2330,2619)
(3652,620)
(4327,961)
(3727,715)
(753,786)
(3860,756)
(538,637)
(2007,2733)
(2839,2595)
(2572,2304)
(2483,2464)
(3877,476)
(601,956)
(3582,826)
(2641,2096)
(637,780)
(4288,783)
(4081,847)
(3913,337)
(558,716)
(531,853)
(2786,2036)
(835,513)
(3897,422)
(3718,772)
(989,735)
(470,731)
(2729,2349)
(2391,2729)
(2509,2270)
(827,724)
(771,568)
(2465,2508)
(2228,1933)
(2142,2068)
(2296,1965)
(967,469)
(3751,897)
(3920,364)
(2305,2655)
(2501,2542)
(2897,2118)
(2787,2704)
(2648,2175)
(685,706)
(2810,2012)
(4186,889)
(3745,960)
(2346,2367)
(2641,2401)
(586,896)
(2818,2622)
(2864,2144)
(2683,2238)
(2622,2893)
(647,544)
(3799,965)
(1888,2322)
(2731,2365)
(427,770)
(2342,2727)
(3660,449)
(4387,635)
(2535,2560)
(2169,2493)
(2797,2630)
(4426,667)
(2221,2836)
(2335,1834)
(4163,586)
(3919,897)
(2037,2754)
(4135,647)
(4279,818)
(4271,891)
(2553,2751)
(2346,2914)
(4435,938)
(2931,2615)
(2314,2282)
(2488,2008)
(4276,393)
(3773,786)
(2744,2875)
(2523,2860)
(3948,547)
(2230,2492)
(2539,2957)
(3988,993)
(559,579)
(4161,962)
(2477,1911)
(2241,2622)
(4105,398)
(2169,1964)
(802,621)
(715,744)
(3524,673)
(2979,2469)
(676,805)
(4337,901)
(2283,2234)
(2570,2863)
(4089,436)
(3809,670)
(824,804)
(3855,370)
(2340,2427)
(2522,2960)
(4244,481)
(4225,748)
(993,541)
(2303,1856)
(642,455)
(3825,534)
(606,766)
(3574,848)
(2406,2793)
(2488,2288)
(863,491)
(452,816)
(1995,2799)
(3854,544)
(853,742)
(2441,1874)
(2140,2116)
(3911,482)
(3675,552)
(2468,2758)
(2501,1939)
(3699,421)
(977,685)
(1939,2460)
(2966,2592)
(3987,715)
(2823,2275)
(2693,2841)
(2042,2030)
(3787,674)
(3951,496)
(676,550)
(477,587)
(4432,663)
(3861,398)
(3603,749)
(2664,2077)
(734,668)
(931,658)
(3848,950)
(755,927)
(2593,2711)
(2270,2245)
(2908,2700)
(2872,2764)
(1886,2197)
(4004,979)
(4200,553)
(2384,2972)
(970,739)
(544,757)
(3550,718)
(2317,2586)
(612,613)
(3902,660)
(2566,2751)
(989,458)
(4221,583)
(4189,370)
(2236,2668)
(928,466)
(3546,894)
(4138,564)
(2000,2309)
(828,860)
(443,650)
(4221,859)
(2583,2004)
(2104,1988)
(673,453)
(4356,660)
(2567,2663)
(752,554)
(1926,2445)
(2862,2430)
(2497,2016)
(1961,2125)
(2270,2760)
(2154,2776)
(879,670)
(2894,2226)
(4198,723)
(936,640)
(3599,613)
(2053,2360)
(935,515)
(2628,2066)
(3630,585)
(2857,2442)
(2767,2139)
(2934,2306)
(746,490)
(3921,741)
(2735,2001)
(3983,902)
(2203,2870)
(2683,2456)
(3617,946)
(3650,645)
(4365,980)
(2787,2772)
(2219,2037)
(2563,2732)
(747,918)
(2232,2484)
(2204,2497)
(1906,2209)
(694,869)
(1969,2161)
(2675,2644)
(2747,1934)
(538,966)
(2017,2009)
(931,725)
(552,630)
(989,609)
(642,710)
(1884,2620)
(2620,2480)
(2321,2985)
(3969,842)
(3810,463)
(2062,2264)
(495,674)
(2243,1990)
(697,448)
(4199,607)
(2509,1830)
(2274,2200)
(4024,422)
(4327,915)
(2883,2736)
(3929,771)
(2565,2634)
(3825,704)
(473,573)
(4417,657)
(2353,2497)
(549,895)
(2382,2545)
(2056,1967)
(4079,596)
(3916,668)
(2242,2930)
(472,675)
(500,727)
(765,636)
(3549,635)
(3837,347)
(789,836)
(575,548)
(2497,1954)
(4356,870)
(3992,786)
(2323,2332)
(2442,2727)
(2140,2898)
(951,506)
(4426,879)
(3641,679)
(2404,2395)
(495,815)
(2078,2492)
(793,780)
(3947,614)
(2600,2391)
(2287,2876)
(3880,885)
(2002,2702)
(1838,2210)
(439,859)
(652,451)
(2539,2572)
(2302,2925)
(460,674)
(913,535)
(762,779)
(3980,465)
(4498,794)
(2010,2038)
(4178,697)
(2568,2071)
(768,764)
(2851,2747)
(560,676)
(4061,937)
(571,972)
(3641,883)
(2152,1910)
(698,421)
(819,562)
(640,889)
(587,593)
(3571,868)
(2835,2331)
(2088,2667)
(2753,2527)
(2165,1911)
(720,615)
(4425,735)
(2018,2012)
(4293,650)
(757,918)
(4362,899)
(2002,1970)
(780,985)
(1867,2499)
(2501,2716)
(2181,2339)
(3579,870)
(752,504)
(2016,2667)
(458,838)
(2077,2762)
(723,902)
(2425,2013)
(3909,531)
(3600,821)
(2561,2927)
(2582,2687)
(3994,536)
(603,701)
(3893,949)
(2200,1908)
(4204,610)
(4023,951)
(4304,750)
(2139,2387)
(3612,690)
(2351,2244)
(753,630)
(4189,342)
(2558,2835)
(935,803)
(2303,1993)
(2028,1993)
(2270,2266)
(4282,432)
(4459,874)
(428,845)
(3984,953)
(2371,2642)
(598,754)
(864,780)
(4133,502)
(533,521)
(2146,2214)
(4066,676)
(4150,761)
(864,600)
(680,991)
(963,582)
(2573,2632)
(903,454)
(482,563)
(947,573)
(797,440)
(2345,2387)
(2106,2913)
(670,990)
(2384,2500)
(4129,790)
(4206,747)
(2122,2593)
(874,859)
(2868,2345)
(476,902)
(4320,648)
(3749,915)
(2134,2283)
(554,822)
(2536,2480)
(2149,2369)
(767,544)
(4352,472)
(4100,724)
(597,671)
(4185,874)
(2640,2224)
(586,508)
(416,814)
(2688,2070)
(666,561)
(3694,525)
(2327,2615)
(2747,2060)
(605,938)
(1819,2467)
(3748,996)
(2921,2464)
(3791,708)
(4311,848)
(743,798)
(3785,507)
(3733,476)
(2699,2275)
(749,518)
(3756,522)
(2228,2508)
(795,688)
(456,800)
(3910,925)
(4063,585)
(4336,951)
(2635,2408)
(3757,1000)
(731,995)
(953,453)
(4388,575)
(1927,2535)
(2165,2906)
(3853,981)
(2554,1964)
(680,500)
(4021,379)
(3605,790)
(854,822)
(2792,2237)
(1903,2315)
(772,528)
(718,452)
(2153,1923)
(979,882)
(2153,2010)
(989,459)
(2335,2037)
(4383,896)
(4103,978)
(2026,1981)
(2446,2820)
(700,608)
(2319,2047)
(4127,449)
(621,652)
(2000,2609)
(665,814)
(4320,615)
(776,537)
(3725,401)
(3972,518)
(2679,2588)
(921,419)
(847,929)
(586,566)
(2667,2448)
(2264,2505)
(432,804)
(669,848)
(2378,2208)
(616,631)
(816,433)
(3796,462)
(635,984)
(4087,549)
(623,564)
(4197,703)
(755,536)
(3671,617)
(2273,2496)
(563,835)
(501,685)
(4135,969)
(2447,2576)
(4437,914)
(4395,503)
(4209,827)
(650,736)
(3872,569)
(1899,2103)
(2464,2538)
(449,944)
(2696,2710)
(4343,545)
(2424,2575)
(3731,444)
(3814,474)
(765,810)
(2675,2231)
(3990,579)
(4039,538)
(2144,2709)
(2691,2659)
(1896,2115)
(678,496)
(4137,760)
(2930,2360)
(1926,2075)
(2869,2220)
(3832,528)
(2917,2659)
(745,440)
(2648,2636)
(2431,2734)
(3559,912)
(2267,2636)
(2538,2396)
(3557,695)
(879,736)
(562,804)
(3963,672)
(4062,973)
(685,729)
(3750,987)
(608,995)
(3765,955)
(2397,2813)
(799,885)
(2600,2811)
(2177,2213)
(2340,2651)
(4137,563)
(965,933)
(3884,452)
(941,675)
(2926,2402)
(637,901)
(2568,2032)
(2028,2777)
(3803,770)
(2395,1918)
(4417,986)
(934,751)
(1921,2581)
(3724,700)
(2675,2135)
(739,647)
(740,759)
(4042,699)
(3958,532)
(2214,2476)
(2152,2662)
(2647,2811)
(2188,2781)
(2509,2059)
(3627,544)
(2335,2082)
(2512,2958)
(729,904)
(3752,722)
(3988,518)
(935,437)
(2682,1915)
(4330,575)
(4159,544)
(2383,2219)
(988,485)
(2146,2308)
(570,807)
(2013,2550)
(4109,962)
(3746,608)
(4379,670)
(4113,750)
(2306,2015)
(4273,655)
(609,553)
(667,929)
(3804,402)
(2251,2111)
(1820,2456)
(2311,2004)
(2145,2573)
(4111,480)
(4240,807)
(4166,819)
(1906,2092)
(2078,1933)
(3793,822)
(2181,2220)
(2443,2651)
(894,592)
(3919,994)
(3671,649)
(1841,2519)
(3646,963)
(2268,2868)
(801,892)
(4049,566)
(907,987)
(3672,454)
(1984,2269)
(3933,513)
(662,897)
(689,606)
(443,645)
(851,570)
(2695,2310)
(2660,2809)
(3912,598)
(3740,483)
(4351,775)
(4062,529)
(2135,1913)
(475,925)
(601,592)
(1909,2324)
(2332,1975)
(535,671)
(2100,2043)
(680,586)
(4013,908)
(1968,2633)
(2222,2426)
(458,716)
(3762,870)
(498,871)
(674,534)
(4040,550)
(2567,2748)
(3546,924)
(986,822)
(660,429)
(2625,2692)
(4444,589)
(2557,2344)
(2329,1841)
(895,468)
(3692,994)
(3790,600)
(2908,2310)
(796,480)
(2747,2626)
(4234,716)
(4449,636)
(766,596)
(4026,477)
(658,756)
(2530,2847)
(664,987)
(463,797)
(3561,824)
(4084,673)
(3698,714)
(2547,2190)
(2669,2644)
(2753,2806)
(2163,2312)
(2328,1973)
(2384,2134)
(3775,626)
(3522,945)
(2309,2721)
(4204,994)
(724,487)
(972,543)
(887,433)
(2895,2421)
(2619,2229)
(2408,1879)
(4107,500)
(4189,823)
(3841,858)
(2624,2585)
(742,882)
(2512,2007)
(4144,558)
(4123,450)
(2679,2149)
(3674,982)
(2432,1943)
(4096,612)
(3968,972)
(3844,880)
(4007,430)
(544,977)
(2215,1920)
(2605,2408)
(915,759)
(2122,1983)
(3880,994)
(4319,723)
(507,649)
(2862,2103)
(2213,2291)
(2679,1990)
(932,773)
(4079,698)
(4133,768)
(3790,750)
(574,637)
(2468,2804)
(2356,1863)
(2309,2399)
(755,851)
(2951,2517)
(855,609)
(583,683)
(2575,2841)
(546,832)
(4422,869)
(2364,1873)
(3834,356)
(3920,544)
(4428,640)
(2287,2076)
(661,907)
(4389,1000)
(758,852)
(4433,808)
(1979,2290)
(761,737)
(656,844)
(659,634)
(720,917)
(1845,2394)
(2648,2382)
(758,866)
(2334,2391)
(2231,2098)
(4495,741)
(2754,2518)
(597,791)
(2149,2861)
(2891,2228)
(3725,397)
(2381,2155)
(937,540)
(2625,2071)
(2331,2565)
(467,979)
(4216,521)
(3789,471)
(2426,2544)
(2961,2462)
(753,430)
(573,845)
(4041,656)
(4092,651)
(2639,2746)
(3983,913)
(2334,2756)
(2359,2036)
(581,806)
(2615,2090)
(3576,818)
(2191,1879)
(3855,448)
(671,989)
(4044,410)
(4355,690)
(4091,545)
(4191,705)
(4409,657)
(2492,2496)
(3857,674)
(4187,900)
(935,527)
(2012,2773)
(2805,2415)
(870,985)
(2881,2552)
(1807,2382)
(2859,2595)
(3870,779)
(3730,875)
(3875,582)
(3789,781)
(823,441)
(3798,904)
(3691,506)
(2175,2308)
(2659,2769)
(705,874)
(3891,489)
(4096,539)
(4439,999)
(2405,2681)
(2944,2274)
(3991,556)
(534,805)
(852,931)
(2887,2634)
(2811,2212)
(2629,2295)
(2350,1932)
(3668,620)
(1974,2126)
(471,928)
(2487,2058)
(2831,2651)
(762,909)
(2126,2173)
(2428,2394)
(806,755)
(3713,940)
(2841,2456)
(624,920)
(2595,1836)
(2742,1966)
(2687,2494)
(2467,2945)
(2767,2578)
(743,777)
(766,863)
(2147,2404)
(2250,2760)
(833,483)
(628,695)
(2637,2106)
(3699,760)
(4025,534)
(2035,2871)
(613,594)
(4456,767)
(2436,2644)
(4014,956)
(2069,2829)
(4206,897)
(3543,981)
(3552,750)
(3855,427)
(2617,2695)
(2461,2647)
(4219,540)
(756,553)
(4193,599)
(1995,2203)
(500,767)
(491,712)
(3943,943)
(2337,2957)
(708,763)
(4232,957)
(3566,860)
(2307,2574)
(2063,2771)
(4163,746)
(2745,2532)
(698,915)
(777,766)
(1815,2336)
(4386,750)
(4246,471)
(3730,551)
(2629,2361)
(2212,1908)
(3991,411)
(2485,2908)
(3820,358)
(3869,673)
(732,513)
(4226,856)
(2729,2221)
(3765,838)
(884,664)
(3904,914)
(872,418)
(3870,482)
(4177,664)
(891,538)
(2089,2512)
(762,402)
(4449,760)
(594,820)
(4411,808)
(885,876)
(3890,765)
(2478,1994)
(2741,2696)
(2579,2227)
(2305,2919)
(1946,2590)
(2602,2773)
(3700,747)
(752,419)
(3722,980)
(1942,2207)
(2443,2221)
(1997,1962)
(2819,2624)
(2137,2614)
(989,861)
(3780,955)
(419,894)
(759,974)
(4292,603)
(2325,2620)
(2282,1964)
(1934,2721)
(2687,2051)
(607,761)
(3768,485)
(2178,2823)
(2220,2638)
(2212,2398)
(944,443)
(2570,2396)
(2272,2099)
(484,860)
(4056,978)
(2103,2474)
(988,723)
(804,892)
(2052,2791)
(610,734)
(665,906)
(2646,1900)
(4179,355)
(2374,2933)
(569,894)
(2156,2580)
(870,479)
(2097,2568)
(2297,2920)
(4009,803)
(2174,2545)
(2217,2668)
(4263,962)
(3809,858)
(2068,2186)
(2731,2651)
(4095,530)
(2295,2050)
(2875,2733)
(511,997)
(3993,323)
(886,654)
(3815,409)
(4057,786)
(1980,2377)
(2221,2273)
(3931,899)
(3569,803)
(2585,2689)
(2294,2909)
(2525,1864)
(3861,752)
(2694,1938)
(2659,2902)
(494,694)
(2849,2242)
(715,999)
(2144,2375)
(2049,2743)
(2315,2298)
(2444,2185)
(2103,2892)
(4356,962)
(4006,600)
(4016,757)
(3766,546)
(591,943)
(2619,2806)
(743,484)
(2141,2776)
(952,829)
(2065,2535)
(2691,2431)
(2065,2641)
(2013,2800)
(847,670)
(3913,684)
(4445,883)
(480,629)
(2832,2107)
(770,486)
(2222,2926)
(2007,2135)
(2436,2474)
(2368,2457)
(2392,2640)
(2066,2259)
(2507,1965)
(3904,539)
(1912,2457)
(3682,587)
(4164,880)
(1921,2185)
(2279,2130)
(2864,2503)
(4180,876)
(730,861)
(3764,471)
(865,944)
(2061,1928)
(574,582)
(2868,2384)
(4352,646)
(2458,2912)
(4344,558)
(901,514)
(2723,2582)
(585,882)
(2846,2402)
(2364,2947)
(2825,2769)
(2088,1957)
(3650,792)
(569,671)
(2009,2186)
(2122,2165)
(4465,754)
(2668,2507)
(847,429)
